,Never,Rarely,Sometimes,Frequently,Always,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
2665,0.006,0.024,0.114,0.217,0.639,4.0,3.0,0.217,0.294,0.327,0.161,50113,0.032,0.7596183776855469,0.134,0.017779817612196436,0.00023945882305988466
2666,0.057,0.049,0.11,0.152,0.631,2.0,2.0,0.163,0.41700000000000004,0.331,0.08900000000000001,13595,0.063,0.7165386199951171,0.228,0.006325855093784479,0.0002942258183155572
2667,0.09,0.072,0.108,0.187,0.544,6.0,5.0,0.18899999999999997,0.331,0.325,0.155,14714,0.028999999999999998,0.7243301391601562,0.175,0.008903085496805763,0.00020388745412532283
2668,0.024,0.034,0.028,0.079,0.835,2.0,2.0,0.17600000000000002,0.289,0.32,0.215,362294,0.040999999999999995,0.8756324005126953,0.165,0.03444164131892882,0.0005023544414205038
2669,0.15,0.104,0.105,0.201,0.439,7.0,11.0,0.247,0.314,0.287,0.152,9836,0.027000000000000003,0.9769377136230468,0.114,0.00854005693371289,0.00020333468889792598
2670,0.084,0.065,0.109,0.278,0.464,2.0,2.0,0.14300000000000002,0.33399999999999996,0.297,0.225,2112,0.027999999999999997,0.927549819946289,0.131,0.00615530303030303,0.0004734848484848485
2671,0.051,0.07,0.105,0.157,0.618,2.0,2.0,0.11699999999999999,0.38799999999999996,0.34299999999999997,0.153,83396,0.052000000000000005,0.983323974609375,0.125,0.01224279341934865,0.00019185572449517961
2672,0.027,0.023,0.029,0.181,0.74,6.0,3.0,0.161,0.36,0.314,0.165,29189,0.031,0.7831959533691406,0.172,0.006646339374421871,0.00020555688786871767
2673,0.027,0.033,0.211,0.281,0.448,6.0,6.0,0.163,0.335,0.34700000000000003,0.155,23194,0.04,0.8881706237792969,0.14300000000000002,0.011597827024230404,0.0008622919720617401
2674,0.02,0.048,0.055,0.206,0.671,1.0,1.0,0.109,0.28800000000000003,0.335,0.268,142878,0.028999999999999998,1.2881924438476562,0.08199999999999999,0.007488906619633534,8.398773779028262e-05
2675,0.033,0.081,0.089,0.277,0.521,7.0,9.0,0.292,0.313,0.218,0.177,9605,0.022000000000000002,0.7901911163330078,0.11800000000000001,0.032378969286829776,0.0007287870900572618
2676,0.05,0.051,0.15,0.197,0.551,7.0,11.0,0.305,0.365,0.233,0.098,15823,0.033,0.8238554382324219,0.187,0.013208620362763067,6.319914049168932e-05
2677,0.016,0.099,0.052,0.144,0.689,6.0,4.0,0.198,0.36700000000000005,0.295,0.14,51353,0.047,0.7872087860107422,0.16699999999999998,0.012832745896052811,0.0001752575312055771
2678,0.067,0.063,0.113,0.272,0.485,2.0,2.0,0.226,0.316,0.31,0.14800000000000002,117415,0.027000000000000003,0.6423396301269532,0.203,0.029851381850700506,0.00035770557424519864
2679,0.003,0.003,0.032,0.174,0.789,7.0,11.0,0.47600000000000003,0.191,0.132,0.201,6704,0.065,0.5230622863769532,0.192,0.0065632458233890216,0.0
2680,0.143,0.062,0.038,0.245,0.512,8.0,4.0,0.152,0.418,0.312,0.11699999999999999,12514,0.03,1.025185775756836,0.134,0.0035959725107879174,7.99105002397315e-05
2681,0.063,0.063,0.109,0.274,0.491,2.0,2.0,0.081,0.21899999999999997,0.379,0.32,137713,0.024,1.1038348388671875,0.09,0.01151670503147851,0.00015249105022764736
2682,0.058,0.061,0.064,0.237,0.58,6.0,6.0,0.20199999999999999,0.385,0.307,0.106,3849,0.025,1.052151641845703,0.08900000000000001,0.01506884905170174,0.000779423226812159
2683,0.03,0.065,0.164,0.187,0.554,9.0,10.0,0.153,0.282,0.359,0.20600000000000002,3452,0.04,0.637592887878418,0.177,0.0220162224797219,0.0
2684,0.059,0.136,0.098,0.254,0.452,6.0,6.0,0.155,0.402,0.317,0.126,12023,0.046,0.6452594757080078,0.196,0.011145304832404558,0.0009149130832570906
2685,0.07,0.04,0.086,0.204,0.6,7.0,8.0,0.361,0.276,0.255,0.10800000000000001,15976,0.017,0.7649428558349609,0.221,0.00845017526289434,0.00018778167250876315
2686,0.002,0.011,0.235,0.073,0.678,6.0,6.0,0.193,0.36700000000000005,0.322,0.11800000000000001,6948,0.037000000000000005,0.7320436096191406,0.18,0.028065630397236616,0.0
2687,0.16,0.074,0.133,0.205,0.427,9.0,10.0,0.09,0.27699999999999997,0.37,0.263,854,0.031,1.1040066528320311,0.07400000000000001,0.00819672131147541,0.0
2688,0.014,0.041,0.055,0.334,0.555,3.0,2.0,0.162,0.36700000000000005,0.31,0.161,17074,0.036000000000000004,0.7341202545166016,0.207,0.012533676935691695,5.856858381164344e-05
2689,0.033,0.041,0.101,0.18,0.645,1.0,1.0,0.079,0.196,0.32299999999999995,0.40299999999999997,104915,0.031,1.651411590576172,0.048,0.006862698374874899,0.00016203593385121287
2690,0.033,0.039,0.104,0.228,0.596,6.0,6.0,0.215,0.349,0.253,0.183,10264,0.027999999999999997,0.7596340179443359,0.172,0.010424785658612627,9.742790335151988e-05
2691,0.038,0.04,0.101,0.331,0.491,3.0,2.0,0.19899999999999998,0.315,0.341,0.145,54406,0.036000000000000004,0.8749609375,0.154,0.006102268132191302,3.676065139874279e-05
2692,0.105,0.046,0.103,0.15,0.596,8.0,7.0,0.13699999999999998,0.39,0.313,0.16,10542,0.066,0.6835613250732422,0.17600000000000002,0.004173781066211345,0.0005691519635742744
2693,0.096,0.033,0.07,0.222,0.58,9.0,10.0,0.192,0.39,0.285,0.133,8237,0.048,0.6260383605957032,0.225,0.018817530654364454,0.0014568410829185383
2694,0.009,0.064,0.082,0.112,0.733,8.0,4.0,0.161,0.495,0.235,0.109,28859,0.046,0.6656829833984375,0.168,0.00502442912089816,0.00027720988253231225
2695,0.015,0.02,0.053,0.074,0.838,2.0,2.0,0.205,0.327,0.319,0.149,66730,0.054000000000000006,0.8947286224365234,0.14400000000000002,0.01194365352914731,0.0002397722163944253
2696,0.026,0.101,0.099,0.255,0.519,7.0,9.0,0.258,0.33799999999999997,0.26,0.14400000000000002,6055,0.028999999999999998,0.7192086791992187,0.207,0.003633360858794385,0.0
2697,0.002,0.029,0.054,0.271,0.644,8.0,7.0,0.215,0.24,0.38,0.165,2793,0.028999999999999998,0.8320217132568359,0.15,0.012531328320802004,0.00035803795202291446
2698,0.143,0.177,0.127,0.09,0.463,7.0,8.0,0.222,0.32299999999999995,0.29,0.165,16703,0.032,0.8790675354003906,0.147,0.025923486798778664,5.986948452373825e-05
2699,0.061,0.099,0.14,0.183,0.518,8.0,7.0,0.154,0.226,0.371,0.249,3265,0.022000000000000002,1.0164105987548828,0.127,0.005206738131699847,0.0
2700,0.025,0.035,0.117,0.369,0.453,7.0,9.0,0.25,0.33399999999999996,0.272,0.145,25274,0.039,0.6200112533569336,0.214,0.014995647701194903,0.0006330616443776212
2701,0.125,0.073,0.129,0.267,0.406,9.0,10.0,0.235,0.278,0.29,0.19699999999999998,3022,0.023,0.8661701202392578,0.111,0.012243547319655858,0.0
2702,0.108,0.091,0.104,0.168,0.529,3.0,2.0,0.14800000000000002,0.242,0.35200000000000004,0.258,232751,0.033,0.9296421051025391,0.129,0.009924769388745912,7.733586536685127e-05
2703,0.027,0.161,0.133,0.201,0.477,1.0,1.0,0.122,0.345,0.294,0.239,9128,0.036000000000000004,1.0601617431640624,0.094,0.006354075372480281,0.0
2704,0.039,0.008,0.023,0.1,0.831,4.0,5.0,0.485,0.25,0.162,0.10300000000000001,64633,0.098,0.5077134323120117,0.325,0.03202698312007798,0.0007735986260888401
2705,0.058,0.149,0.221,0.127,0.445,7.0,11.0,0.22899999999999998,0.298,0.306,0.166,9366,0.031,0.7285303497314453,0.17,0.0030963057868887466,0.00021353833013025838
2706,0.084,0.122,0.12,0.224,0.449,9.0,12.0,0.106,0.436,0.322,0.13699999999999998,1350,0.028999999999999998,0.7536537170410156,0.151,0.002962962962962963,0.0
2707,0.009,0.042,0.08,0.209,0.659,7.0,11.0,0.247,0.299,0.276,0.177,3776,0.037000000000000005,0.9903659820556641,0.131,0.015360169491525424,0.00026483050847457627
2708,0.084,0.075,0.053,0.255,0.532,6.0,6.0,0.268,0.317,0.287,0.128,7397,0.037000000000000005,0.6930860137939453,0.20600000000000002,0.010139245640124375,0.00027037988373665
2709,0.023,0.034,0.077,0.144,0.722,1.0,1.0,0.14400000000000002,0.24,0.302,0.315,2102515,0.033,1.0950283813476562,0.102,0.013731649952556818,0.00018454089507090318
2710,0.054,0.059,0.12,0.191,0.575,3.0,2.0,0.11599999999999999,0.301,0.337,0.245,138034,0.028999999999999998,0.8504309844970703,0.14,0.012605589927119406,0.0001376472463306142
2711,0.021,0.061,0.167,0.154,0.597,9.0,12.0,0.185,0.29,0.371,0.153,776,0.034,0.7132128143310547,0.175,0.002577319587628866,0.0
2712,0.034,0.066,0.061,0.226,0.613,6.0,6.0,0.316,0.316,0.248,0.12,12337,0.037000000000000005,0.6706795501708984,0.21600000000000003,0.009402610034854503,8.105698305909054e-05
2713,0.073,0.135,0.172,0.118,0.501,9.0,12.0,0.147,0.369,0.294,0.19,1501,0.038,0.6674473571777344,0.139,0.002664890073284477,0.0
2714,0.019,0.117,0.191,0.264,0.409,7.0,8.0,0.242,0.327,0.272,0.159,32750,0.042,0.7795265960693359,0.163,0.03954198473282443,0.00042748091603053435
2715,0.007,0.038,0.071,0.271,0.613,3.0,2.0,0.14300000000000002,0.305,0.31,0.242,119200,0.03,0.8552557373046875,0.129,0.019656040268456375,0.00016778523489932885
2716,0.015,0.008,0.024,0.158,0.795,1.0,1.0,0.109,0.168,0.237,0.486,1273954,0.026000000000000002,1.2599150848388672,0.10800000000000001,0.01645820806716726,0.00021664832482177536
2717,0.052,0.077,0.065,0.181,0.625,7.0,8.0,0.166,0.375,0.331,0.128,14651,0.048,0.6837174224853516,0.179,0.009214388096375674,0.00013650945327963962
2718,0.021,0.066,0.054,0.155,0.703,6.0,6.0,0.156,0.442,0.27699999999999997,0.125,21672,0.057999999999999996,0.7534507751464844,0.172,0.005306386120339609,4.614248800295312e-05
2719,0.051,0.076,0.104,0.179,0.59,3.0,2.0,0.157,0.341,0.332,0.17,41753,0.037000000000000005,0.8287739562988281,0.149,0.004574521591262903,4.790074964673197e-05
2720,0.077,0.058,0.088,0.21,0.567,8.0,7.0,0.218,0.401,0.28300000000000003,0.099,3657,0.028999999999999998,0.9198051452636719,0.138,0.004375170905113481,0.00027344818156959256
2721,0.014,0.022,0.136,0.081,0.747,6.0,3.0,0.276,0.26899999999999996,0.297,0.158,26741,0.038,0.697801513671875,0.198,0.018024755992670432,0.00026177031524625107
2722,0.003,0.05,0.09,0.072,0.784,5.0,8.0,0.318,0.23800000000000002,0.259,0.18600000000000003,49025,0.034,0.703172836303711,0.20800000000000002,0.030739418663946964,0.0009994900560938297
2723,0.138,0.143,0.151,0.161,0.407,6.0,4.0,0.165,0.33299999999999996,0.332,0.171,56590,0.033,0.8674349212646484,0.136,0.005866760911821877,5.3012899805619364e-05
2724,0.008,0.039,0.138,0.058,0.757,3.0,2.0,0.168,0.304,0.327,0.201,92084,0.034,0.8953844451904297,0.14300000000000002,0.03556535337300725,0.00043438599539550845
2725,0.029,0.058,0.079,0.179,0.655,4.0,3.0,0.149,0.386,0.259,0.20600000000000002,72971,0.039,0.7419742584228516,0.214,0.038563264858642476,0.0005207548204081073
2726,0.016,0.06,0.07,0.236,0.618,1.0,1.0,0.192,0.324,0.28600000000000003,0.19899999999999998,55246,0.037000000000000005,0.9653050994873047,0.132,0.0072222423342866455,5.430257394200485e-05
2727,0.08,0.052,0.094,0.197,0.577,6.0,6.0,0.213,0.35200000000000004,0.299,0.136,11998,0.023,0.9586534118652343,0.124,0.006917819636606101,8.33472245374229e-05
2728,0.02,0.031,0.087,0.328,0.534,6.0,3.0,0.142,0.326,0.282,0.25,35882,0.033,0.9218505859375,0.106,0.01329357337941029,0.0010590268100997716
2729,0.033,0.0,0.064,0.136,0.767,2.0,2.0,0.327,0.264,0.225,0.184,276652,0.037000000000000005,0.8209355926513672,0.209,0.022989170510243916,0.0004626751297659153
2730,0.011,0.072,0.076,0.216,0.625,4.0,3.0,0.217,0.295,0.317,0.171,41556,0.034,0.77916748046875,0.16399999999999998,0.015015882183078255,0.0005053421888535952
2731,0.23,0.139,0.158,0.126,0.346,9.0,10.0,0.187,0.299,0.348,0.166,5056,0.03,0.9141215515136719,0.11599999999999999,0.00613132911392405,0.0
2732,0.073,0.046,0.096,0.092,0.692,3.0,2.0,0.135,0.316,0.318,0.23,132230,0.032,0.804681167602539,0.139,0.006821447477879453,6.80632231717462e-05
2733,0.046,0.081,0.171,0.168,0.535,6.0,5.0,0.215,0.337,0.28800000000000003,0.161,12769,0.036000000000000004,0.6646992492675782,0.149,0.00391573341686898,7.831466833737959e-05
2734,0.034,0.015,0.067,0.064,0.82,6.0,5.0,0.341,0.365,0.193,0.10099999999999999,21358,0.08199999999999999,0.5593185806274414,0.305,0.02743702593875831,0.000842775540780972
2735,0.016,0.033,0.065,0.177,0.708,1.0,1.0,0.068,0.204,0.317,0.41100000000000003,590551,0.027999999999999997,1.44683349609375,0.054000000000000006,0.00967740296773691,0.00013377337435716813
2736,0.0,0.003,0.072,0.208,0.716,1.0,1.0,0.134,0.359,0.302,0.205,51070,0.027999999999999997,1.2008150482177735,0.083,0.008106520462110828,0.00031329547679655374
2737,0.087,0.05,0.086,0.196,0.581,6.0,6.0,0.33,0.27899999999999997,0.29600000000000004,0.095,8010,0.027999999999999997,1.0132720947265625,0.125,0.008489388264669164,0.00012484394506866417
2738,0.008,0.127,0.046,0.17,0.649,1.0,1.0,0.149,0.33799999999999997,0.33799999999999997,0.175,69984,0.032,1.1003060150146484,0.083,0.00444387288523091,7.144490169181528e-05
2739,0.046,0.073,0.071,0.283,0.526,6.0,6.0,0.152,0.342,0.342,0.16399999999999998,45539,0.039,0.8891543579101563,0.14300000000000002,0.006390127143766881,0.00010979599903379521
2740,0.084,0.035,0.065,0.254,0.561,7.0,9.0,0.318,0.28800000000000003,0.23,0.163,8713,0.028999999999999998,0.97801513671875,0.106,0.009755537702283943,0.0001147710317915758
2741,0.062,0.063,0.086,0.144,0.645,7.0,11.0,0.162,0.35100000000000003,0.29,0.196,18010,0.03,0.8219817352294921,0.136,0.007717934480843976,0.0002220988339811216
2742,0.047,0.001,0.035,0.138,0.779,6.0,5.0,0.4,0.295,0.201,0.10400000000000001,14179,0.051,0.56319091796875,0.301,0.011002186331899288,0.00014105367092178575
2743,0.036,0.075,0.115,0.138,0.635,7.0,9.0,0.38,0.313,0.22,0.086,11840,0.085,0.5080569458007812,0.29600000000000004,0.01849662162162162,0.0004222972972972973
2744,0.099,0.026,0.271,0.283,0.32,7.0,9.0,0.09699999999999999,0.35100000000000003,0.348,0.204,6710,0.03,0.7702133178710937,0.08900000000000001,0.004023845007451565,0.0
2745,0.084,0.116,0.111,0.27,0.419,2.0,2.0,0.068,0.309,0.39,0.233,56046,0.026000000000000002,0.9164520263671875,0.075,0.005852335581486636,3.5684973057845344e-05
2746,0.09,0.108,0.08,0.31,0.411,3.0,2.0,0.069,0.203,0.35,0.37799999999999995,128289,0.022000000000000002,0.8345552062988282,0.131,0.014100975142062063,3.117960230417261e-05
2747,0.107,0.134,0.114,0.293,0.353,7.0,8.0,0.092,0.272,0.473,0.16399999999999998,20463,0.037000000000000005,0.6883296966552734,0.16399999999999998,0.0016126667644040464,0.0
2748,0.035,0.055,0.077,0.314,0.518,2.0,2.0,0.045,0.209,0.371,0.375,355481,0.024,1.1572551727294922,0.055,0.008307054385466452,3.657016830716691e-05
2749,0.051,0.259,0.033,0.469,0.188,7.0,9.0,0.121,0.366,0.369,0.14400000000000002,19938,0.039,0.785113296508789,0.142,0.003861972113552011,0.0
2750,0.122,0.109,0.106,0.239,0.424,7.0,10.0,0.061,0.33899999999999997,0.45299999999999996,0.147,10012,0.04,0.8175550079345704,0.109,0.0014982021574111066,0.0
2751,0.062,0.056,0.232,0.264,0.386,9.0,12.0,0.08,0.35600000000000004,0.32,0.244,5051,0.062,0.7215507507324219,0.094,0.008711146307661849,0.0003959611958028113
2752,0.056,0.111,0.098,0.176,0.558,7.0,11.0,0.092,0.284,0.34700000000000003,0.27699999999999997,9754,0.039,0.7071527862548828,0.122,0.004510969858519582,0.0
2753,0.065,0.036,0.22,0.262,0.417,4.0,5.0,0.07200000000000001,0.252,0.385,0.29100000000000004,54839,0.028999999999999998,0.7701869201660156,0.131,0.009354656357701635,3.647039515673152e-05
2754,0.335,0.023,0.079,0.193,0.369,2.0,2.0,0.078,0.373,0.379,0.171,12017,0.025,0.8725447082519531,0.09,0.0052425730215528,8.321544478655238e-05
2755,0.061,0.041,0.226,0.227,0.445,6.0,6.0,0.07200000000000001,0.24,0.415,0.273,7886,0.028999999999999998,0.7382207489013672,0.094,0.006847577986304844,0.0
2756,0.432,0.023,0.088,0.171,0.286,7.0,11.0,0.113,0.31,0.35200000000000004,0.22399999999999998,13188,0.027999999999999997,0.7802523040771484,0.11800000000000001,0.008795875037913254,0.0
2757,0.092,0.155,0.053,0.37,0.33,2.0,2.0,0.024,0.177,0.40399999999999997,0.395,12124,0.024,1.3465821838378906,0.04,0.0035466842626195975,0.0
2758,0.097,0.061,0.266,0.3,0.276,9.0,12.0,0.131,0.43,0.249,0.18899999999999997,1479,0.048,0.5573740005493164,0.157,0.002704530087897228,0.0
2759,0.077,0.113,0.062,0.327,0.421,8.0,7.0,0.013999999999999999,0.306,0.435,0.244,2483,0.031,0.8530876159667968,0.09300000000000001,0.0024164317358034634,0.0
2760,0.028,0.032,0.094,0.202,0.644,1.0,1.0,0.096,0.228,0.332,0.345,1160437,0.025,1.0559540557861329,0.09,0.016651485604130167,0.00015252874563634217
2761,0.04,0.064,0.042,0.21,0.644,7.0,9.0,0.162,0.306,0.348,0.184,15308,0.051,0.6530348205566406,0.21899999999999997,0.04063234909851058,0.001567807682257643
2762,0.107,0.043,0.104,0.273,0.473,6.0,6.0,0.10300000000000001,0.27699999999999997,0.43200000000000005,0.188,30939,0.032,0.7218545532226562,0.131,0.00336145318206794,0.0
2763,0.152,0.096,0.171,0.3,0.282,7.0,11.0,0.10099999999999999,0.331,0.397,0.171,21620,0.031,0.7791162872314453,0.121,0.0034227567067530063,9.250693802035152e-05
2764,0.018,0.1,0.054,0.177,0.651,4.0,3.0,0.051,0.15,0.245,0.5529999999999999,42145,0.024,1.4857936096191406,0.047,0.016348321271799738,2.372760707082691e-05
2765,0.002,0.114,0.141,0.212,0.532,1.0,1.0,0.09,0.303,0.377,0.23,72259,0.028999999999999998,1.0593223571777344,0.053,0.0073624046831536555,0.0
2766,0.121,0.269,0.046,0.389,0.175,7.0,8.0,0.139,0.35200000000000004,0.36200000000000004,0.147,35734,0.042,0.826114501953125,0.111,0.002098841439525382,0.0
2767,0.068,0.035,0.195,0.244,0.458,2.0,2.0,0.057999999999999996,0.163,0.37799999999999995,0.401,636235,0.024,1.0501948547363282,0.09699999999999999,0.012272195022279504,5.5011120104992655e-05
2768,0.039,0.063,0.056,0.254,0.588,6.0,3.0,0.049,0.204,0.34,0.406,34091,0.027000000000000003,1.217039794921875,0.05,0.015399958933442844,0.00011733302044527881
2769,0.034,0.056,0.123,0.269,0.518,3.0,2.0,0.075,0.233,0.415,0.27699999999999997,177556,0.03,0.8505118560791015,0.095,0.012964923742368606,0.00011264051904751178
2770,0.068,0.129,0.114,0.269,0.42,9.0,12.0,0.115,0.21899999999999997,0.414,0.252,2711,0.055,0.6677894592285156,0.11800000000000001,0.0007377351530800443,0.0
2771,0.066,0.089,0.072,0.287,0.486,2.0,2.0,0.09699999999999999,0.294,0.371,0.23800000000000002,260213,0.03,0.9488805389404297,0.069,0.009849623193307021,9.60751384442745e-05
2772,0.029,0.045,0.086,0.139,0.702,6.0,6.0,0.071,0.305,0.257,0.36700000000000005,36777,0.023,1.1624349975585937,0.079,0.0019577453299616607,5.4381814721157244e-05
2773,0.028,0.058,0.061,0.084,0.77,6.0,5.0,0.081,0.293,0.268,0.35700000000000004,35470,0.028999999999999998,0.899751968383789,0.1,0.002368198477586693,2.8192839018889203e-05
2774,0.076,0.121,0.078,0.154,0.57,7.0,9.0,0.091,0.361,0.268,0.281,29993,0.03,0.8048599243164063,0.12300000000000001,0.0008668689360850865,0.0
2775,0.031,0.07,0.065,0.115,0.718,3.0,2.0,0.059000000000000004,0.192,0.242,0.507,163774,0.018000000000000002,1.2083958435058593,0.105,0.00437798429543151,0.0002381330369899984
2776,0.054,0.075,0.083,0.158,0.631,9.0,8.0,0.142,0.455,0.247,0.156,6163,0.032,0.7235555267333984,0.14800000000000002,0.0006490345610903781,0.0
2777,0.042,0.058,0.056,0.134,0.71,3.0,2.0,0.092,0.382,0.289,0.237,49402,0.023,1.0278546142578124,0.096,0.002368325169021497,0.00012145257277033319
2778,0.031,0.039,0.088,0.113,0.729,3.0,2.0,0.057,0.281,0.27,0.392,7235,0.028999999999999998,1.0801194763183595,0.081,0.001796821008984105,0.0
2779,0.027,0.181,0.062,0.141,0.59,8.0,7.0,0.07400000000000001,0.251,0.302,0.373,25362,0.031,0.9567408752441406,0.091,0.0016560208185474332,3.942906710827222e-05
2780,0.029,0.095,0.073,0.107,0.696,9.0,8.0,0.08199999999999999,0.355,0.272,0.29100000000000004,28892,0.024,0.9441486358642578,0.094,0.0005537865152983525,0.0
2781,0.07,0.174,0.061,0.149,0.546,7.0,11.0,0.124,0.38299999999999995,0.276,0.21600000000000003,27037,0.042,0.7714281463623047,0.127,0.0005178089285053815,0.0
2782,0.031,0.037,0.088,0.205,0.639,4.0,5.0,0.077,0.35100000000000003,0.26899999999999996,0.303,58191,0.027999999999999997,0.8200432586669922,0.10800000000000001,0.0015294461342819337,1.7184788025639703e-05
2783,0.051,0.19,0.104,0.05,0.604,4.0,5.0,0.066,0.273,0.247,0.415,58409,0.023,1.0408576202392579,0.084,0.000804670513105857,3.424129843003647e-05
2784,0.075,0.031,0.035,0.151,0.708,7.0,9.0,0.066,0.302,0.24600000000000002,0.386,42222,0.026000000000000002,0.8226502227783203,0.11599999999999999,0.0023921178532518594,7.105300554213443e-05
2785,0.061,0.055,0.03,0.227,0.627,7.0,8.0,0.068,0.301,0.268,0.363,55062,0.021,0.9770906829833984,0.092,0.001289455522865134,3.6322690784933346e-05
2786,0.001,0.019,0.055,0.1,0.824,8.0,6.0,0.187,0.38799999999999996,0.239,0.185,32316,0.035,0.618992805480957,0.16399999999999998,0.033327144448570364,0.0004641663572224285
2787,0.023,0.022,0.054,0.093,0.81,3.0,2.0,0.086,0.166,0.213,0.535,109330,0.025,1.1289508819580079,0.067,0.0067776456599286565,0.00010975944388548431
2788,0.145,0.034,0.123,0.174,0.525,6.0,6.0,0.14400000000000002,0.4,0.302,0.154,14860,0.034,0.6975324249267578,0.115,0.003768506056527591,0.0002018842530282638
2789,0.013,0.069,0.116,0.13,0.672,1.0,1.0,0.165,0.392,0.285,0.159,13145,0.032,0.7858665466308594,0.09300000000000001,0.005553442373526055,7.607455306200075e-05
2790,0.064,0.033,0.074,0.204,0.625,2.0,2.0,0.14800000000000002,0.35700000000000004,0.303,0.192,31605,0.032,0.7351544952392578,0.12,0.0034171808258186996,0.0
2791,0.063,0.018,0.105,0.204,0.61,2.0,2.0,0.159,0.345,0.299,0.198,15911,0.035,0.7141138458251953,0.126,0.004273772861542329,0.0
2792,0.01,0.018,0.035,0.187,0.75,1.0,1.0,0.059000000000000004,0.081,0.114,0.746,236842,0.019,1.555962371826172,0.076,0.01226978323101477,0.0005742224774322122
2793,0.029,0.037,0.061,0.173,0.701,3.0,2.0,0.126,0.382,0.257,0.235,75558,0.024,0.8319624328613281,0.073,0.0033219513486328384,5.2939463723232484e-05
2794,0.099,0.045,0.121,0.165,0.57,8.0,7.0,0.128,0.413,0.31,0.149,4147,0.025,0.7111846160888672,0.099,0.0009645526886906198,0.0
2795,0.052,0.09,0.115,0.248,0.495,2.0,2.0,0.102,0.313,0.29600000000000004,0.289,78997,0.028999999999999998,0.8708007049560547,0.086,0.003709001607655987,7.595225135131714e-05
2796,0.081,0.114,0.2,0.166,0.44,8.0,7.0,0.085,0.39899999999999997,0.34299999999999997,0.174,6280,0.027999999999999997,0.6410665130615234,0.134,0.0011146496815286624,0.0
2797,0.043,0.079,0.106,0.221,0.551,2.0,2.0,0.07400000000000001,0.32299999999999995,0.316,0.287,33419,0.025,0.9700148010253906,0.057,0.005535773063227506,0.00020946168347347316
2798,0.006,0.003,0.158,0.145,0.688,6.0,4.0,0.21,0.375,0.272,0.14300000000000002,16231,0.047,0.5732238388061524,0.209,0.012568541679502188,6.161049842893228e-05
2799,0.037,0.099,0.219,0.181,0.463,9.0,10.0,0.297,0.361,0.23600000000000002,0.106,21004,0.055999999999999994,0.4822874069213867,0.217,0.0033803085126642546,0.0
2800,0.02,0.01,0.124,0.132,0.714,3.0,2.0,0.221,0.43799999999999994,0.228,0.113,17148,0.042,0.6172536087036132,0.168,0.03463960811756473,0.0003498950314905528
2801,0.07,0.04,0.083,0.222,0.585,2.0,2.0,0.14,0.315,0.319,0.225,54885,0.031,0.6405565643310547,0.10800000000000001,0.002714767240593969,3.643982873280496e-05
2802,0.047,0.032,0.031,0.14,0.75,1.0,1.0,0.14400000000000002,0.375,0.281,0.201,30725,0.032,0.8453792572021485,0.096,0.006183889340927584,0.00013018714401952808
2803,0.064,0.073,0.084,0.285,0.496,7.0,9.0,0.192,0.363,0.314,0.131,29791,0.036000000000000004,0.5975860214233398,0.139,0.010338692893826995,0.00046994058608304523
2804,0.017,0.02,0.103,0.177,0.683,1.0,1.0,0.214,0.387,0.266,0.133,6963,0.034,0.7383844757080078,0.125,0.007180812868016659,0.0007180812868016659
2805,0.084,0.025,0.148,0.133,0.61,8.0,7.0,0.161,0.436,0.301,0.102,11880,0.035,0.5623177337646484,0.193,0.0041245791245791245,0.0
2806,0.026,0.03,0.08,0.216,0.649,1.0,1.0,0.079,0.23399999999999999,0.28800000000000003,0.39899999999999997,352802,0.027000000000000003,1.0676073455810546,0.066,0.011247101773799468,0.0002125838288898589
2807,0.013,0.036,0.057,0.154,0.74,1.0,1.0,0.113,0.289,0.276,0.322,14619,0.025,1.1189470672607422,0.063,0.004719885081058896,0.0
2808,0.017,0.022,0.148,0.182,0.632,2.0,2.0,0.075,0.431,0.31,0.185,5131,0.032,0.6972447204589843,0.11199999999999999,0.0031183005262132137,0.0
2809,0.053,0.068,0.013,0.213,0.653,1.0,1.0,0.14800000000000002,0.302,0.303,0.247,52605,0.026000000000000002,1.0427351379394532,0.092,0.01798308145613535,0.0002281151981750784
2810,0.012,0.055,0.098,0.137,0.699,8.0,4.0,0.19,0.349,0.28600000000000003,0.175,9932,0.03,0.6800617218017578,0.138,0.006544502617801047,0.0
2811,0.031,0.129,0.129,0.182,0.528,9.0,8.0,0.245,0.371,0.284,0.1,14318,0.049,0.4859489059448242,0.242,0.0016063696046933929,0.0
