,Never,Rarely,Sometimes,Frequently,Always,Always-Freq,Never-Rare-Some,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
497,0.059,0.093,0.118,0.214,0.516,0.73,0.27,6,4,0.146,0.375,0.257,0.222,22119,0.043,1.00535919189453,0.151,0.017044170170442,0.000768570007686
1403,0.038,0.056,0.118,0.33,0.459,0.789,0.212,7,8,0.213,0.245,0.371,0.171,22124,0.077,0.658465423583984,0.382,0.029289459410595,0.00045199783041
1039,0.102,0.053,0.106,0.127,0.612,0.739,0.261,7,11,0.195,0.348,0.307,0.149,22188,0.066,0.59709888458252,0.258,0.001667568054804,0
2104,0.105,0.068,0.258,0.213,0.356,0.569,0.431,6,6,0.198,0.456,0.231,0.116,22194,0.042,0.727110748291016,0.236,0.013021537352438,0.000225286113364
3076,0.051,0.047,0.138,0.231,0.533,0.764,0.236,9,12,0.067,0.311,0.351,0.271,22195,0.043,0.865979995727539,0.112,0.001351655778328,0
2465,0.12,0.131,0.228,0.128,0.393,0.521,0.479,7,8,0.204,0.452,0.212,0.131,22241,0.038,0.77856086730957,0.171,0.006024908951936,4.49620071039971E-05
115,0.08,0.091,0.08,0.231,0.518,0.749,0.251,7,8,0.108,0.305,0.31,0.276,22320,0.038,0.899734802246094,0.206,0.006810035842294,0
2307,0.046,0.032,0.046,0.31,0.566,0.876,0.124,2,2,0.175,0.393,0.262,0.17,22347,0.044,0.75400993347168,0.191,0.023761578735401,0.001029220924509
420,0.119,0.023,0.06,0.163,0.635,0.798,0.202,6,5,0.199,0.391,0.273,0.137,22372,0.039,0.653462448120117,0.267,0.016136241730735,0.000625782227785
397,0.105,0.109,0.087,0.208,0.492,0.7,0.301,2,2,0.208,0.374,0.291,0.126,22383,0.051,0.688167877197266,0.236,0.017870705446098,0.000312737345307
1123,0.086,0.041,0.109,0.229,0.535,0.764,0.236,3,2,0.183,0.435,0.298,0.084,22389,0.058,0.96939811706543,0.186,0.012059493501273,0.000357318325964
3,0.02,0.034,0.096,0.278,0.572,0.85,0.15,1,1,0.168,0.473,0.244,0.115,22394,0.031,0.925576095581055,0.203,0.016432973117799,8.93096365097794E-05
276,0.078,0.202,0.101,0.368,0.251,0.619,0.381,7,8,0.105,0.327,0.363,0.205,22409,0.024,0.757794647216797,0.129,0.028872328082467,0.000223124637422
2938,0.038,0.029,0.113,0.288,0.532,0.82,0.18,6,4,0.122,0.255,0.335,0.289,22425,0.058,0.769847717285156,0.135,0.004593088071349,0.000133779264214
1921,0.084,0.089,0.071,0.15,0.605,0.755,0.244,6,6,0.167,0.345,0.32,0.168,22440,0.051,0.686781234741211,0.206,0.010650623885918,0.000267379679144
2943,0.082,0.016,0.128,0.063,0.712,0.775,0.226,7,9,0.12,0.301,0.399,0.18,22471,0.069,0.642156219482422,0.135,0.00178007209292,8.90036046459882E-05
2897,0.038,0.038,0.149,0.187,0.588,0.775,0.225,1,1,0.185,0.364,0.317,0.135,22529,0.043,0.500751914978027,0.193,0.011229970260553,0.000221936171157
2863,0.015,0.112,0.068,0.13,0.675,0.805,0.195,6,6,0.135,0.335,0.265,0.265,22573,0.027,0.765008926391602,0.115,0.002923847073938,0
2920,0.014,0.029,0.115,0.32,0.522,0.842,0.158,3,2,0.1,0.281,0.414,0.205,22582,0.041,0.696240158081055,0.138,0.001062793375255,8.85661146045523E-05
1879,0.06,0.035,0.199,0.179,0.527,0.706,0.294,8,7,0.205,0.333,0.307,0.155,22604,0.045,0.892869567871094,0.162,0.008095912227924,8.84799150592815E-05
2916,0.027,0.028,0.049,0.186,0.71,0.896,0.104,3,2,0.134,0.328,0.289,0.25,22630,0.029,0.583476104736328,0.123,0.007335395492709,0.000132567388422
433,0.062,0.044,0.142,0.252,0.5,0.752,0.248,7,9,0.208,0.429,0.239,0.124,22646,0.053,0.621937026977539,0.209,0.018060584650711,0.00030910536077
55,0.158,0.226,0.105,0.144,0.368,0.512,0.489,6,4,0.212,0.363,0.275,0.149,22722,0.03,0.829074172973633,0.175,0.017428043306047,0.000484112314057
984,0.062,0.01,0.044,0.483,0.401,0.884,0.116,6,3,0.113,0.368,0.317,0.203,22747,0.037,1.17322410583496,0.102,0.003253176243021,4.39618411219062E-05
711,0.07,0.082,0.104,0.199,0.545,0.744,0.256,6,4,0.118,0.428,0.256,0.198,22758,0.034,1.16831840515137,0.092,0.00913964320239,0.000483346515511
1568,0.083,0.23,0.112,0.186,0.389,0.575,0.425,6,3,0.159,0.394,0.267,0.18,22761,0.032,0.824819183349609,0.157,0.017969333509073,0.00030754360529
1274,0.059,0.073,0.068,0.253,0.547,0.8,0.2,7,8,0.076,0.428,0.329,0.167,22780,0.04,0.826400299072266,0.135,0.003994732221247,0
1429,0.031,0.04,0.139,0.158,0.633,0.791,0.21,6,6,0.227,0.366,0.279,0.128,22786,0.055,0.89285400390625,0.238,0.033441586939349,0.001097164925832
2856,0.059,0.009,0.138,0.154,0.64,0.794,0.206,6,4,0.133,0.327,0.258,0.281,22802,0.038,0.583044548034668,0.206,0.014954828523814,0.000438558021226
2397,0.109,0.205,0.167,0.26,0.259,0.519,0.481,7,8,0.091,0.33,0.297,0.282,22814,0.029,1.00751480102539,0.101,0.004427106162882,8.76654685719295E-05
973,0.104,0.039,0.115,0.298,0.444,0.742,0.258,2,2,0.077,0.341,0.359,0.222,22836,0.034,0.864416046142578,0.114,0.00424767910317,0.000131371518655
1531,0.152,0.145,0.089,0.138,0.476,0.614,0.386,2,2,0.235,0.406,0.241,0.118,22837,0.033,0.690457534790039,0.185,0.043263125629461,0.000306520120857
2068,0.072,0.137,0.182,0.177,0.432,0.609,0.391,6,6,0.172,0.418,0.282,0.128,22907,0.069,0.745332489013672,0.158,0.001004059894355,0
2188,0.025,0.058,0.1,0.162,0.655,0.817,0.183,7,8,0.109,0.267,0.384,0.24,22925,0.052,0.765693359375,0.134,0.000610687022901,0
2605,0.182,0.09,0.104,0.15,0.474,0.624,0.376,7,9,0.197,0.369,0.292,0.141,22968,0.031,0.680797576904297,0.209,0.010797631487287,0.000261233019854
762,0.177,0.151,0.088,0.219,0.365,0.584,0.416,6,4,0.159,0.421,0.312,0.108,22995,0.043,0.937240753173828,0.133,0.007088497499456,0.000347901717765
1560,0.073,0.124,0.233,0.184,0.386,0.57,0.43,1,1,0.129,0.46,0.273,0.139,23018,0.036,1.07499778747559,0.092,0.003909983491181,0
550,0.155,0.107,0.102,0.13,0.506,0.636,0.364,7,8,0.116,0.221,0.281,0.382,23021,0.026,1.24573402404785,0.072,0.024716563138005,0.000260631597237
2602,0.031,0.072,0.06,0.237,0.6,0.837,0.163,6,5,0.24,0.266,0.354,0.14,23021,0.03,0.798654022216797,0.155,0.007862386516659,0.000173754398158
2847,0.008,0.035,0.079,0.17,0.708,0.878,0.122,1,1,0.072,0.33,0.313,0.284,23091,0.024,1.34193359375,0.05,0.005023602269282,4.33069161145035E-05
708,0.161,0.041,0.048,0.237,0.514,0.751,0.25,6,3,0.174,0.43,0.28,0.116,23102,0.047,0.841748123168945,0.135,0.009436412431824,0.000303004068912
2503,0.073,0.018,0.07,0.09,0.749,0.839,0.161,1,1,0.107,0.318,0.337,0.238,23112,0.033,0.93067268371582,0.129,0.00359120803046,0.000129802699896
2971,0.021,0.035,0.088,0.236,0.619,0.855,0.144,3,2,0.189,0.449,0.24,0.122,23175,0.038,1.12643089294434,0.146,0.00319309600863,4.31499460625674E-05
2673,0.027,0.033,0.211,0.281,0.448,0.729,0.271,6,6,0.163,0.335,0.347,0.155,23194,0.04,0.888170623779297,0.143,0.01159782702423,0.000862291972062
1139,0.065,0.035,0.165,0.222,0.513,0.735,0.265,1,1,0.171,0.345,0.288,0.196,23197,0.043,1.18953979492188,0.151,0.018105789541751,0.000819071431651
1349,0.072,0.144,0.094,0.323,0.367,0.69,0.31,6,4,0.074,0.363,0.376,0.188,23222,0.039,0.85620361328125,0.079,0.003574196882267,8.61252260787185E-05
2427,0.126,0.134,0.129,0.221,0.39,0.611,0.389,2,2,0.21,0.441,0.244,0.106,23320,0.04,0.801630783081055,0.171,0.007032590051458,0
1224,0.027,0.042,0.088,0.218,0.625,0.843,0.157,9,10,0.085,0.32,0.313,0.282,23324,0.051,0.979755401611328,0.096,0.00154347453267,0
439,0.168,0.074,0.117,0.215,0.425,0.64,0.359,8,6,0.2,0.401,0.263,0.135,23349,0.035,0.769830474853516,0.173,0.015161248875755,0.000171313546619
157,0.151,0.097,0.06,0.242,0.449,0.691,0.308,7,8,0.144,0.416,0.28,0.16,23382,0.052,0.946409606933594,0.173,0.0032503635275,4.2767941151313E-05
2194,0.03,0.071,0.127,0.162,0.61,0.772,0.228,6,3,0.189,0.212,0.283,0.316,23382,0.032,1.0280785369873,0.084,0.007056710289967,0
1418,0.116,0.074,0.155,0.191,0.464,0.655,0.345,7,8,0.215,0.302,0.348,0.134,23390,0.047,1.07154678344727,0.128,0.013082513894827,0.000427533133818
2837,0.107,0.135,0.072,0.104,0.582,0.686,0.314,8,7,0.243,0.339,0.305,0.114,23423,0.041,0.469171333312988,0.271,0.004055842547923,4.26930794518209E-05
2987,0.084,0.093,0.093,0.172,0.558,0.73,0.27,7,9,0.245,0.432,0.228,0.095,23424,0.068,0.713084945678711,0.273,0.005336407103825,8.53825136612022E-05
2638,0.005,0.086,0.061,0.087,0.762,0.849,0.152,6,6,0.189,0.349,0.322,0.14,23437,0.039,0.681468963623047,0.192,0.008490847804753,0.000128002730725
119,0.241,0.072,0.054,0.25,0.383,0.633,0.367,7,8,0.15,0.399,0.245,0.206,23457,0.045,0.876458587646484,0.212,0.007929402736923,0.000255787185062
1286,0.07,0.073,0.089,0.238,0.531,0.769,0.232,9,10,0.118,0.443,0.301,0.138,23460,0.04,0.795386581420898,0.146,0.002898550724638,0
3104,0.095,0.157,0.16,0.247,0.34,0.587,0.412,7,8,0.056,0.132,0.238,0.574,23464,0.027,1.49408935546875,0.06,0.014831230821684,4.2618479372656E-05
668,0.117,0.106,0.111,0.204,0.462,0.666,0.334,6,6,0.136,0.285,0.402,0.178,23491,0.053,0.70142463684082,0.157,0.00446979694351,4.25694947000979E-05
2497,0.006,0.005,0.17,0.074,0.746,0.82,0.181,2,2,0.151,0.297,0.334,0.217,23510,0.043,0.828883285522461,0.187,0.006507868991918,0.000510421097405
161,0.077,0.098,0.141,0.287,0.397,0.684,0.316,3,2,0.194,0.443,0.263,0.101,23528,0.034,0.826927795410156,0.231,0.006630397823869,0.000127507650459
1658,0.096,0.114,0.115,0.348,0.328,0.676,0.325,7,8,0.221,0.32,0.302,0.156,23595,0.03,0.898072357177734,0.119,0.039966094511549,0.000381436745073
12,0.049,0.088,0.164,0.268,0.43,0.698,0.301,7,11,0.188,0.437,0.249,0.126,23622,0.058,0.846458435058594,0.184,0.021124375582085,0.000381000762002
66,0.13,0.046,0.328,0.183,0.312,0.495,0.504,6,4,0.219,0.374,0.273,0.135,23629,0.033,0.788607559204102,0.167,0.018536544077193,0.000423208768886
1908,0.02,0.007,0.06,0.217,0.696,0.913,0.087,6,4,0.208,0.317,0.328,0.146,23677,0.052,0.738377380371094,0.23,0.011699117286819,0.000464585885036
3037,0.065,0.077,0.092,0.333,0.433,0.766,0.234,2,2,0.051,0.351,0.355,0.243,23678,0.029,1.05006469726563,0.095,0.002660697694062,0
1784,0.105,0.046,0.024,0.11,0.715,0.825,0.175,6,5,0.314,0.321,0.243,0.122,23709,0.122,0.625593528747559,0.238,0.009490067063141,0.000126534227509
2822,0.034,0.043,0.065,0.097,0.761,0.858,0.142,1,1,0.091,0.257,0.26,0.392,23753,0.028,1.31349136352539,0.062,0.006357091735781,0.00029469961689
759,0.036,0.073,0.168,0.263,0.46,0.723,0.277,1,1,0.161,0.442,0.278,0.119,23873,0.036,0.877709732055664,0.136,0.010388304779458,0.00046077158296
1144,0.098,0.08,0.113,0.145,0.564,0.709,0.291,6,6,0.147,0.464,0.258,0.131,23884,0.051,0.889997634887695,0.184,0.02168815943728,0.000293083235639
2852,0.025,0.052,0.237,0.166,0.52,0.686,0.314,6,4,0.186,0.443,0.232,0.139,23902,0.038,0.691464767456055,0.113,0.013848213538616,0.001004100075308
1499,0.167,0.148,0.136,0.159,0.391,0.55,0.451,6,4,0.229,0.393,0.265,0.112,23920,0.038,0.842091522216797,0.156,0.002173913043478,0
579,0.081,0.199,0.174,0.242,0.304,0.546,0.454,6,5,0.15,0.337,0.371,0.142,23951,0.036,0.881851043701172,0.11,0.013611122708864,8.35038202997787E-05
1073,0.064,0.145,0.109,0.19,0.492,0.682,0.318,6,6,0.179,0.428,0.26,0.133,23994,0.051,0.909790267944336,0.156,0.014545302992415,0.000250062515629
1291,0.012,0.037,0.097,0.217,0.637,0.854,0.146,7,11,0.101,0.407,0.343,0.149,24019,0.075,0.714794540405273,0.153,0.001956784212498,0
2890,0.025,0.015,0.075,0.173,0.712,0.885,0.115,1,1,0.07,0.132,0.211,0.587,24019,0.021,1.39176940917969,0.071,0.003330696531912,0.000291435946542
558,0.134,0.223,0.102,0.149,0.392,0.541,0.459,7,8,0.175,0.299,0.339,0.186,24030,0.024,0.875949401855469,0.12,0.019642114024137,4.16146483562214E-05
778,0.056,0.177,0.194,0.189,0.384,0.573,0.427,6,6,0.114,0.414,0.305,0.168,24102,0.027,1.01176734924316,0.103,0.014272674466849,0.000414903327525
3006,0.131,0.039,0.077,0.278,0.475,0.753,0.247,7,9,0.164,0.48,0.188,0.168,24176,0.06,0.926324005126953,0.175,0.001571806750496,0
2170,0.095,0.034,0.225,0.169,0.478,0.647,0.354,7,9,0.154,0.341,0.364,0.141,24258,0.048,0.747975082397461,0.22,0.007791244125649,0.000206117569462
953,0.012,0.057,0.145,0.236,0.55,0.786,0.214,3,2,0.053,0.292,0.311,0.345,24383,0.028,1.18793128967285,0.072,0.004470327687323,0
2187,0.019,0.075,0.027,0.246,0.633,0.879,0.121,6,5,0.124,0.33,0.379,0.166,24404,0.053,0.877290725708008,0.109,0.001762006228487,4.09768890345845E-05
569,0.175,0.219,0.096,0.167,0.343,0.51,0.49,7,8,0.223,0.327,0.301,0.149,24412,0.026,0.925858917236328,0.142,0.017204653449123,0.000245780763559
3082,0.109,0.147,0.202,0.186,0.356,0.542,0.458,6,6,0.138,0.418,0.287,0.157,24443,0.041,0.864421844482422,0.124,0.004091150840732,0
1866,0.053,0.062,0.08,0.163,0.641,0.804,0.195,6,4,0.195,0.415,0.295,0.096,24446,0.042,0.711403045654297,0.214,0.012312852818457,8.18129755379203E-05
1084,0.159,0.097,0.047,0.231,0.467,0.698,0.303,7,9,0.164,0.295,0.274,0.266,24460,0.053,0.843309860229492,0.233,0.002780049059689,0
2991,0.06,0.088,0.166,0.143,0.542,0.685,0.314,6,6,0.133,0.493,0.222,0.152,24496,0.063,0.822519989013672,0.188,0.001265512736773,4.08229915088178E-05
1409,0.037,0.102,0.088,0.346,0.428,0.774,0.227,6,6,0.183,0.389,0.301,0.126,24500,0.074,1.12911514282227,0.166,0.022,0.000204081632653
524,0.065,0.119,0.087,0.168,0.56,0.728,0.271,9,12,0.111,0.342,0.323,0.224,24511,0.031,0.920887832641601,0.116,0.008363591856717,0.000244788054343
2288,0.117,0.102,0.243,0.166,0.371,0.537,0.462,6,5,0.198,0.346,0.296,0.159,24527,0.034,0.82503547668457,0.148,0.011742161699352,0.000285399763526
2136,0.021,0.127,0.148,0.291,0.411,0.702,0.296,7,8,0.172,0.276,0.343,0.209,24530,0.029,0.889488830566406,0.173,0.019486343253159,0.000163065633918
1050,0.172,0.054,0.093,0.172,0.509,0.681,0.319,7,8,0.218,0.438,0.234,0.111,24549,0.05,0.827082061767578,0.197,0.003992015968064,4.07348568169783E-05
1270,0.035,0.05,0.087,0.121,0.707,0.828,0.172,7,9,0.094,0.361,0.345,0.2,24558,0.055,0.840815124511719,0.123,0.001750956918316,0
1435,0.137,0.096,0.103,0.255,0.408,0.663,0.336,6,6,0.207,0.397,0.275,0.121,24573,0.055,0.836134796142578,0.238,0.02417287266512,0.000732511292882
2454,0.146,0.085,0.215,0.083,0.47,0.553,0.446,1,1,0.212,0.462,0.226,0.1,24602,0.031,0.791014709472656,0.155,0.033899682952606,0.000528412324201
445,0.063,0.139,0.116,0.264,0.417,0.681,0.318,6,6,0.197,0.378,0.283,0.141,24633,0.034,0.687699737548828,0.217,0.016238379409735,0.000202979742622
2196,0.018,0.062,0.012,0.25,0.657,0.907,0.092,6,6,0.14,0.296,0.38,0.184,24658,0.051,0.7847509765625,0.15,0.012288101224755,0.000121664368562
1379,0.097,0.198,0.146,0.196,0.363,0.559,0.441,6,6,0.13,0.364,0.351,0.155,24664,0.044,0.694306945800781,0.118,0.016745053519299,8.10898475510866E-05
755,0.128,0.13,0.228,0.179,0.336,0.515,0.486,6,6,0.132,0.425,0.3,0.143,24665,0.037,0.876408004760742,0.133,0.005351712953578,0.000162173119805
1288,0.06,0.068,0.097,0.172,0.602,0.774,0.225,7,11,0.079,0.339,0.34,0.242,24668,0.049,0.880212326049805,0.1,0.005756445597535,0.000405383492784
2,0.067,0.121,0.12,0.201,0.491,0.692,0.308,6,6,0.27,0.357,0.251,0.122,24686,0.038,0.694829177856445,0.271,0.024386291825326,0.000202543952038
1581,0.181,0.092,0.118,0.191,0.418,0.609,0.391,6,4,0.233,0.387,0.286,0.094,24730,0.045,0.718047943115234,0.224,0.002183582693085,4.04367165386171E-05
1559,0.163,0.088,0.145,0.194,0.41,0.604,0.396,6,5,0.137,0.354,0.357,0.153,24748,0.039,0.837350769042969,0.165,0.002222401810247,4.04073056408599E-05
2249,0.065,0.068,0.093,0.214,0.56,0.774,0.226,6,7,0.17,0.495,0.194,0.142,24763,0.044,0.91146484375,0.104,0.005088236481848,0.000242296975326
407,0.116,0.102,0.187,0.143,0.451,0.594,0.405,6,5,0.269,0.387,0.245,0.098,24789,0.05,0.670879745483398,0.174,0.007543668562669,8.068094719432E-05
2656,0.006,0.019,0.07,0.228,0.679,0.907,0.095,6,4,0.178,0.382,0.302,0.138,24823,0.05,0.764927215576172,0.163,0.012327277122024,0.000120855658059
1135,0.039,0.105,0.124,0.166,0.566,0.732,0.268,6,5,0.203,0.442,0.225,0.13,24874,0.083,0.683298110961914,0.31,0.017206721878267,0.00044222883332
1722,0.022,0.093,0.058,0.153,0.674,0.827,0.173,6,5,0.091,0.324,0.411,0.175,24909,0.035,0.890418548583984,0.117,0.001967160464089,4.01461319201895E-05
1862,0,0.006,0.023,0.087,0.884,0.971,0.029,1,1,0.138,0.34,0.278,0.244,24913,0.037,0.841389236450195,0.139,0.002207682735921,0.000240838116646
117,0.036,0.065,0.093,0.259,0.546,0.805,0.194,6,6,0.153,0.407,0.291,0.149,24919,0.045,0.942758026123047,0.141,0.007183273807135,0.000200650106345
2913,0.027,0.039,0.057,0.158,0.718,0.876,0.123,3,2,0.107,0.296,0.257,0.34,24932,0.027,0.71002082824707,0.113,0.005655382640783,0
398,0.125,0.037,0.144,0.163,0.53,0.693,0.306,1,1,0.208,0.44,0.238,0.114,24936,0.034,0.765294570922852,0.147,0.018567532884184,0.001483798524222
167,0.087,0.007,0.289,0.267,0.35,0.617,0.383,6,3,0.194,0.388,0.312,0.106,24994,0.052,0.701529998779297,0.32,0.044690725774186,0.000120028806914
1310,0.101,0.061,0.251,0.265,0.322,0.587,0.413,6,5,0.074,0.376,0.346,0.204,25008,0.036,0.844020462036133,0.074,0.003278950735765,7.99744081893794E-05
2433,0.035,0.056,0.215,0.261,0.434,0.695,0.306,6,4,0.209,0.476,0.201,0.114,25050,0.05,0.731332626342773,0.192,0.031417165668663,0.000439121756487
788,0.048,0.062,0.197,0.268,0.424,0.692,0.307,3,2,0.038,0.323,0.335,0.303,25062,0.023,1.08772468566895,0.067,0.007461495491182,0.000279307317852
1022,0.047,0.056,0.183,0.106,0.608,0.714,0.286,1,1,0.135,0.487,0.242,0.136,25069,0.041,1.05652938842773,0.133,0.003949100482668,0.000199449519327
1456,0.137,0.064,0.118,0.182,0.498,0.68,0.319,7,8,0.271,0.295,0.28,0.154,25110,0.089,0.717383728027344,0.34,0.035961768219833,0.000876144962166
1448,0.103,0.104,0.17,0.234,0.389,0.623,0.377,7,9,0.213,0.337,0.328,0.122,25126,0.049,0.946372604370117,0.157,0.013173605030646,0.000238796465812
1254,0.1,0.084,0.099,0.206,0.511,0.717,0.283,7,11,0.111,0.378,0.349,0.163,25127,0.06,0.732586288452148,0.142,0.005133919687985,0.000477573924464
854,0.125,0.145,0.166,0.162,0.402,0.564,0.436,3,2,0.07,0.338,0.381,0.21,25177,0.022,1.11904800415039,0.072,0.017476268022401,0.00031775032768
2439,0.063,0.057,0.082,0.217,0.581,0.798,0.202,1,1,0.203,0.445,0.242,0.11,25178,0.031,0.823879928588867,0.163,0.008658352529987,0
1241,0.043,0.065,0.127,0.249,0.516,0.765,0.235,7,8,0.052,0.338,0.345,0.265,25239,0.042,0.903044281005859,0.099,0.001782954950672,7.92424422520702E-05
2700,0.025,0.035,0.117,0.369,0.453,0.822,0.177,7,9,0.25,0.334,0.272,0.145,25274,0.039,0.620011253356934,0.214,0.014995647701195,0.000633061644378
1235,0.027,0.052,0.086,0.252,0.584,0.836,0.165,7,11,0.094,0.379,0.321,0.205,25276,0.087,0.804341278076172,0.149,0.001503402437094,7.91264440576041E-05
512,0.051,0.076,0.214,0.224,0.434,0.658,0.341,6,6,0.246,0.391,0.232,0.132,25286,0.038,0.669200973510742,0.265,0.016095863323578,3.95475757336075E-05
2912,0.064,0.039,0.068,0.199,0.63,0.829,0.171,2,2,0.104,0.287,0.319,0.291,25301,0.028,0.717762298583984,0.094,0.005177660962017,0.000118572388443
1472,0.067,0.098,0.187,0.253,0.395,0.648,0.352,7,8,0.094,0.358,0.248,0.3,25343,0.039,0.750222244262695,0.192,0.005287456102277,0
2567,0.006,0.05,0.259,0.142,0.543,0.685,0.315,6,4,0.158,0.403,0.258,0.181,25346,0.026,0.97112922668457,0.109,0.011836187169573,0.000512901444015
2779,0.027,0.181,0.062,0.141,0.59,0.731,0.27,8,7,0.074,0.251,0.302,0.373,25362,0.031,0.956740875244141,0.091,0.001656020818547,3.94290671082722E-05
298,0.105,0.087,0.066,0.145,0.597,0.742,0.258,2,2,0.042,0.255,0.362,0.34,25388,0.031,0.915633392333984,0.079,0.00441153300772,0.000118166062707
1475,0.11,0.078,0.203,0.281,0.327,0.608,0.391,6,5,0.145,0.464,0.246,0.145,25388,0.034,0.794928131103516,0.163,0.007562628013235,3.93886875689302E-05
1578,0.309,0.171,0.231,0.106,0.183,0.289,0.711,9,9,0.166,0.399,0.294,0.141,25398,0.045,0.678239669799805,0.21,0.001378061264667,0
752,0.132,0.056,0.115,0.226,0.472,0.698,0.303,2,2,0.067,0.384,0.341,0.207,25427,0.027,1.1877571105957,0.086,0.006056554056711,0
1245,0.025,0.024,0.109,0.338,0.503,0.841,0.158,6,6,0.133,0.396,0.333,0.138,25449,0.057,0.780518112182617,0.135,0.002043302290856,7.85885496483162E-05
380,0.138,0.085,0.062,0.158,0.557,0.715,0.285,6,6,0.188,0.415,0.28,0.117,25473,0.034,0.71823371887207,0.201,0.021905547049818,0.000549601538884
1344,0.134,0.075,0.242,0.21,0.339,0.549,0.451,7,8,0.08,0.331,0.335,0.254,25474,0.032,0.856700057983398,0.106,0.016251864646306,0.000117767135118
908,0.063,0.06,0.159,0.354,0.364,0.718,0.282,6,3,0.074,0.389,0.342,0.195,25544,0.033,0.902560119628906,0.104,0.005872220482305,3.91481365487003E-05
1200,0.004,0.01,0.047,0.128,0.812,0.94,0.061,2,2,0.181,0.403,0.26,0.157,25616,0.061,0.447013053894043,0.236,0.004723610243598,0.00011711430356
1537,0.2,0.126,0.137,0.147,0.39,0.537,0.463,6,6,0.134,0.431,0.268,0.166,25619,0.038,0.858422622680664,0.151,0.003630118271595,0
1103,0.196,0.07,0.118,0.2,0.416,0.616,0.384,6,6,0.201,0.429,0.243,0.127,25627,0.057,0.921793060302734,0.216,0.040426113083857,0.000741405548835
2447,0.064,0.094,0.191,0.142,0.508,0.65,0.349,6,4,0.23,0.446,0.237,0.088,25633,0.054,0.77693717956543,0.193,0.016385128545235,0.000234073264932
292,0.008,0.036,0.092,0.375,0.489,0.864,0.136,7,8,0.032,0.197,0.266,0.504,25638,0.022,1.13730804443359,0.072,0.004134487869569,0.000234027615259
785,0.098,0.067,0.13,0.2,0.504,0.704,0.295,2,2,0.061,0.363,0.349,0.226,25645,0.03,1.13292991638184,0.078,0.005420159875219,3.89939559368298E-05
2434,0.142,0.14,0.107,0.241,0.371,0.612,0.389,6,6,0.196,0.429,0.236,0.139,25652,0.043,0.794154891967773,0.175,0.015359426165601,0.000272883205988
2453,0.107,0.105,0.115,0.274,0.4,0.674,0.327,6,6,0.19,0.442,0.24,0.127,25694,0.052,0.811265563964844,0.17,0.012026153965907,0.000194597960613
1078,0.123,0.093,0.111,0.171,0.502,0.673,0.327,7,11,0.232,0.348,0.296,0.123,25758,0.061,0.727189254760742,0.242,0.007143411755571,0.000116468669928
1090,0.073,0.073,0.111,0.21,0.533,0.743,0.257,7,8,0.142,0.395,0.27,0.192,25769,0.043,0.927836074829102,0.164,0.004307501261205,7.76126353370329E-05
883,0.107,0.131,0.12,0.211,0.43,0.641,0.358,7,8,0.114,0.324,0.378,0.184,25779,0.031,0.818243408203125,0.134,0.004422204119632,0.000116373792622
2372,0.124,0.089,0.154,0.205,0.428,0.633,0.367,6,5,0.064,0.3,0.29,0.347,25844,0.032,0.892210388183594,0.124,0.001044729917969,0
507,0.087,0.116,0.116,0.31,0.37,0.68,0.319,7,8,0.165,0.367,0.246,0.221,25925,0.039,0.733107376098633,0.15,0.021099324975892,0.000385728061716
1029,0.076,0.093,0.098,0.126,0.606,0.732,0.267,7,10,0.284,0.347,0.261,0.108,26010,0.096,0.575053596496582,0.311,0.007612456747405,0.000115340253749
988,0.146,0.094,0.12,0.199,0.44,0.639,0.36,7,8,0.305,0.386,0.22,0.089,26032,0.064,0.592085113525391,0.303,0.010371850030731,7.68285187461586E-05
422,0.049,0.09,0.128,0.162,0.571,0.733,0.267,1,1,0.14,0.286,0.271,0.304,26108,0.028,1.11630348205566,0.088,0.011299218630305,0.000114907308105
